Paying Month,Purchase Source,Continent,Paying Year,Purchase Description,Detailed Description,Amount,TaxAmountPHP,Probability,Customer,Customer Size,Currency,CurrencyRate,Product Details,ProductCategory,Industry,Sub-Industry,Type of Purchase,AmountLocal,TaxAmountLocal
01/11/2021 0:00,Direct Sales,North America,2022,Lite Item 4042,XXX_Line_Item_1_A,1595.77,0,1.,Customer16156,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,1140,14.36
01/11/2021 0:00,Direct Sales,North America,2022,Line Item 12118,XXX_Line_Item_2_A,0,0,1.,Customer16157,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,0,106
01/11/2021 0:00,Direct Sales,North America,2022,Line Item 12119,XXX_Line_Item_3_A,100785.6,0,1.,Customer16158,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,72000,156
01/11/2021 0:00,Direct Sales,North America,2022,Line Item 12120,XXX_Line_Item_1_A,4154.61,0,1.,Customer16159,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,2968,345
01/11/2021 0:00,Direct Sales,North America,2022,Lite Item 4043,XXX_Line_Item_2_A,13852.42,0,1.,Customer16160,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,9896,42.36
01/11/2021 0:00,Direct Sales,North America,2022,Line Item 12121,XXX_Line_Item_3_A,663.51,0,1.,Customer16161,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,474,2198
01/09/2021 0:00,Direct Sales,North America,2022,Line Item 12122,XXX_Line_Item_1_A,2775.4,0,1.,Customer16162,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,2000,439.6
01/09/2021 0:00,Direct Sales,North America,2022,Line Item 12123,XXX_Line_Item_2_A,0,0,1.,Customer16163,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,0,380.8
01/09/2021 0:00,Direct Sales,North America,2022,Lite Item 4044,XXX_Line_Item_3_A,27448.71,0,1.,Customer16164,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,19780,2639.2
01/09/2021 0:00,Direct Sales,North America,2022,Line Item 12124,XXX_Line_Item_1_A,27448.71,0,1.,Customer16165,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,19780,2198
01/09/2021 0:00,Direct Sales,North America,2022,Line Item 12125,XXX_Line_Item_2_A,27448.71,0,1.,Customer16166,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,19780,2458
01/09/2021 0:00,Direct Sales,North America,2022,Line Item 12126,XXX_Line_Item_3_A,27448.71,0,1.,Customer16167,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,19780,0
01/06/2021 0:00,Direct Sales,North America,2021,Lite Item 4045,XXX_Line_Item_1_A,24181.22,0,1.,Customer16168,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,18180,1.02
01/06/2021 0:00,Direct Sales,North America,2021,Line Item 12127,XXX_Line_Item_2_A,4575.54,0,1.,Customer16169,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,3440,360
01/06/2021 0:00,Direct Sales,North America,2021,Line Item 12128,XXX_Line_Item_3_A,7006.97,0,1.,Customer16170,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,5268,4320
01/06/2021 0:00,Direct Sales,North America,2021,Line Item 12129,XXX_Line_Item_1_A,64908.88,0,1.,Customer16171,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,48800,235.2
01/05/2021 0:00,Direct Sales,North America,2021,Lite Item 4046,XXX_Line_Item_2_A,122200.8,0,1.,Customer16172,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,94400,191.6
01/04/2021 0:00,Direct Sales,North America,2021,Line Item 12130,XXX_Line_Item_3_A,4624.46,0,1.,Customer16173,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,3596,2173.2
01/02/2021 0:00,Direct Sales,North America,2021,Line Item 12131,XXX_Line_Item_1_A,35866.58,0,1.,Customer16174,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,28080,0.34
01/02/2021 0:00,Direct Sales,North America,2021,Line Item 12132,XXX_Line_Item_2_A,0,0,1.,Customer16175,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,0,240
01/02/2021 0:00,Direct Sales,North America,2021,Lite Item 4047,XXX_Line_Item_3_A,5053,0,1.,Customer16176,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,3956,38.4
01/02/2021 0:00,Direct Sales,North America,2021,Line Item 12133,XXX_Line_Item_1_A,148.17,0,1.,Customer16177,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,116,5760
01/02/2021 0:00,Direct Sales,North America,2021,Line Item 12134,XXX_Line_Item_2_A,1210.88,0,1.,Customer16178,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,948,66.4
01/02/2021 0:00,Direct Sales,North America,2021,Line Item 12135,XXX_Line_Item_3_A,403.63,0,1.,Customer16179,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,316,56
01/12/2020 0:00,Direct Sales,North America,2021,Lite Item 4048,XXX_Line_Item_1_A,37497.79,0,1.,Customer16180,,USD,1.,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,28880,1935
01/11/2020 0:00,Direct Sales,North America,2021,Line Item 12136,XXX_Line_Item_2_A,6979.42,0,1.,Customer16181,,USD,1.,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,5160,30.82
01/10/2020 0:00,Direct Sales,North America,2021,Line Item 12137,XXX_Line_Item_3_A,23781.14,0,1.,Customer16182,,USD,1.,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,16752,2999
01/10/2020 0:00,Direct Sales,North America,2021,Line Item 12138,XXX_Line_Item_1_A,31889.89,0,1.,Customer16183,,USD,1.,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,22464,9090
01/10/2020 0:00,Direct Sales,North America,2021,Lite Item 4049,XXX_Line_Item_2_A,1794.37,0,1.,Customer16184,,USD,1.,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,1264,249.16
01/09/2020 0:00,Direct Sales,North America,2021,Line Item 12140,XXX_Line_Item_1_A,179140.58,0,1.,Customer16186,,USD,1.,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,127330,1048.46
01/09/2020 0:00,Direct Sales,North America,2021,Line Item 12141,XXX_Line_Item_2_A,7259.6,0,1.,Customer16187,,USD,1.,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,5160,120
01/08/2020 0:00,Direct Sales,North America,2021,Line Item 12143,XXX_Line_Item_2_A,122382,0,1.,Customer16190,,USD,1.,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,90000,16.4
01/04/2020 0:00,Direct Sales,North America,2020,Line Item 12144,XXX_Line_Item_3_A,296985,0,1.,Customer16191,,USD,1.,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,195000,56
01/03/2020 0:00,Direct Sales,North America,2020,Lite Item 4051,XXX_Line_Item_1_A,1263.13,0,1.,Customer16192,,USD,1.,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,780,2499.84
01/03/2020 0:00,Direct Sales,North America,2020,Line Item 12145,XXX_Line_Item_2_A,105261,0,1.,Customer16193,,USD,1.,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,65000,6
01/02/2020 0:00,Direct Sales,North America,2020,Line Item 12146,XXX_Line_Item_3_A,3065.6,0,1.,Customer16194,,USD,1.,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,2000,2520
01/02/2020 0:00,Direct Sales,North America,2020,Line Item 12147,XXX_Line_Item_1_A,34156.92,0,1.,Customer16195,,USD,1.,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,22284,8
01/11/2019 0:00,Direct Sales,North America,2020,Lite Item 4052,XXX_Line_Item_2_A,17692.44,0,1.,Customer16196,,USD,1.,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,11990,16.5
01/07/2023 0:00,Direct Sales,North America,2024,Line Item 12148,XXX_Line_Item_3_A,26835.67,0,0.6,Customer16197,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,17792,585
01/07/2023 0:00,Direct Sales,North America,2024,Line Item 12149,XXX_Line_Item_1_A,33.18,0,1.,Customer16198,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,22,347.1
01/07/2023 0:00,Direct Sales,North America,2024,Line Item 12150,XXX_Line_Item_2_A,10316.77,0,1.,Customer16199,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,6840,1886.76
01/07/2023 0:00,Direct Sales,North America,2024,Lite Item 4053,XXX_Line_Item_3_A,5484.18,0,1.,Customer16200,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,3636,156
01/07/2023 0:00,Direct Sales,North America,2024,Line Item 12151,XXX_Line_Item_1_A,3800.92,0,1.,Customer16201,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,2520,106
01/07/2023 0:00,Direct Sales,North America,2024,Line Item 12152,XXX_Line_Item_2_A,42.23,0,1.,Customer16202,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,28,42.84
01/07/2023 0:00,Direct Sales,North America,2024,Line Item 12153,XXX_Line_Item_3_A,54262.6,0,1.,Customer16203,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,35976,600
01/08/2023 0:00,Direct Sales,North America,2024,Lite Item 4054,XXX_Line_Item_1_A,140513.23,0,0.6,Customer16204,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,93160,783.8
01/08/2023 0:00,Direct Sales,North America,2024,Line Item 12154,XXX_Line_Item_2_A,15052.83,0,1.,Customer16205,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,9980,66.2
01/08/2023 0:00,Direct Sales,North America,2024,Line Item 12155,XXX_Line_Item_3_A,16727.05,0,1.,Customer16206,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,11090,2358
01/09/2023 0:00,Direct Sales,North America,2024,Line Item 12156,XXX_Line_Item_1_A,3.02,0,0.8,Customer16207,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,2,5735.8
01/10/2023 0:00,Direct Sales,North America,2024,Lite Item 4055,XXX_Line_Item_2_A,79873.53,0,0.8,Customer16208,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,52956,3018.8
01/11/2023 0:00,Direct Sales,North America,2024,Line Item 12157,XXX_Line_Item_3_A,27251.96,0,0.8,Customer16209,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,18068,190.4
01/11/2023 0:00,Direct Sales,North America,2024,Line Item 12158,XXX_Line_Item_1_A,3.02,0,0.8,Customer16210,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,2,122
01/02/2024 0:00,Direct Sales,North America,2024,Line Item 12159,XXX_Line_Item_2_A,22515.9,0,0.8,Customer16211,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,14928,95.2
01/03/2024 0:00,Direct Sales,North America,2024,Lite Item 4056,XXX_Line_Item_3_A,13260.97,0,1.,Customer16212,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,8792,216.7
01/03/2024 0:00,Direct Sales,North America,2024,Line Item 12160,XXX_Line_Item_1_A,9267,0,1.,Customer16213,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,6144,1056
01/05/2024 0:00,Direct Sales,North America,2024,Line Item 12161,XXX_Line_Item_2_A,35475.22,0,0.8,Customer16214,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,23520,56
01/08/2024 0:00,Direct Sales,North America,2025,Line Item 12162,XXX_Line_Item_3_A,281207.45,0,0.8,Customer16215,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,186440,1536
01/09/2024 0:00,Direct Sales,North America,2025,Lite Item 4057,XXX_Line_Item_1_A,240845.34,0,0.8,Customer16216,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,159680,74
01/02/2025 0:00,Direct Sales,North America,2025,Line Item 12163,XXX_Line_Item_2_A,22515.9,0,0.8,Customer16217,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,14928,1.04
01/05/2025 0:00,Direct Sales,North America,2025,Line Item 12164,XXX_Line_Item_3_A,8868.8,0,0.8,Customer16218,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,5880,2
01/09/2025 0:00,Direct Sales,North America,2026,Line Item 12165,XXX_Line_Item_1_A,61472.27,0,0.8,Customer16219,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,40756,2
01/10/2025 0:00,Direct Sales,North America,2026,Lite Item 4058,XXX_Line_Item_2_A,136588.63,0,0.8,Customer16220,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,90558,5.9
01/11/2024 0:00,Direct Sales,North America,2025,Line Item 12166,XXX_Line_Item_3_A,29019.69,0,0.8,Customer16221,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,19240,16296
01/02/2026 0:00,Direct Sales,North America,2026,Line Item 12167,XXX_Line_Item_1_A,22515.9,0,0.8,Customer16222,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,14928,11
01/04/2026 0:00,Direct Sales,North America,2026,Line Item 12168,XXX_Line_Item_2_A,102404.52,0,0.8,Customer16223,,USD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,67894,2016
01/06/2026 0:00,Direct Sales,North America,2026,Lite Item 4059,XXX_Line_Item_3_A,154293.49,0,0.8,Customer16224,,CAD,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,137676,605.28
01/06/2023 0:00,Direct Sales,South America,2022,Line Item 13810,XXX_Line_Item_2_A,601.92,0,1.,Customer18413,,GBP,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,2924,23.48
01/06/2023 0:00,Direct Sales,South America,2022,Line Item 13811,XXX_Line_Item_3_A,5546.78,0,1.,Customer18414,,GBP,,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,582,46.18
01/06/2023 0:00,Direct Sales,South America,2026,Lite Item 4607,XXX_Line_Item_2_A,72.38,0,0.8,Customer18416,,GBP,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,43120,16280
01/06/2023 0:00,Direct Sales,South America,2026,Line Item 13813,XXX_Line_Item_3_A,4716.28,0,0.8,Customer18417,,GBP,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,131028,8998
01/06/2023 0:00,Partnerships,South America,2021,Lite Item 82,XXX_Line_Item_1_A,2358.14,0,1.,Customer316,,EUR,,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,21400,17.82
01/06/2023 0:00,Partnerships,South America,2021,Line Item 240,XXX_Line_Item_1_A,1203.83,0,1.,Customer319,,EUR,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,-25600,2100
01/05/2023 0:00,Partnerships,South America,2021,Lite Item 83,XXX_Line_Item_2_A,55994.6,0,1.,Customer320,,EUR,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,25600,1
01/05/2023 0:00,Partnerships,South America,2020,Line Item 246,XXX_Line_Item_3_A,97406.06,0,1.,Customer327,,EUR,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,5052,758.42
01/04/2023 0:00,Partnerships,South America,2020,Lite Item 85,XXX_Line_Item_1_A,13295.48,0,1.,Customer328,,EUR,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,12124,0
01/04/2023 0:00,Partnerships,South America,2020,Line Item 247,XXX_Line_Item_2_A,13295.48,0,1.,Customer329,,EUR,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,12206,213.2
01/04/2023 0:00,Partnerships,South America,2020,Line Item 249,XXX_Line_Item_1_A,5897.99,0,1.,Customer331,,EUR,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,8556,25.06
01/04/2023 0:00,Partnerships,South America,2020,Line Item 379,XXX_Line_Item_1_A,1932.68,0,1.,Customer505,,EUR,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,25242,1426.26
01/04/2023 0:00,Partnerships,South America,2019,Line Item 380,XXX_Line_Item_2_A,32955.46,0,1.,Customer506,,EUR,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,2708,600
01/04/2023 0:00,Direct Sales,South America,2023,Line Item 2749,XXX_Line_Item_2_A,2965.66,0,1.,Customer3665,,EUR,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,6400,1528.8
01/04/2023 0:00,Direct Sales,South America,2022,Line Item 2753,XXX_Line_Item_1_A,9333.91,0,1.,Customer3670,,EUR,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,886,2880
01/03/2023 0:00,Direct Sales,South America,2022,Line Item 2755,XXX_Line_Item_1_A,70537.83,0,1.,Customer3673,,EUR,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,682,30.58
01/03/2023 0:00,Direct Sales,South America,2022,Line Item 2757,XXX_Line_Item_3_A,12889.97,0,1.,Customer3675,,EUR,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,9750,440
01/02/2023 0:00,Direct Sales,South America,2021,Line Item 2768,XXX_Line_Item_3_A,2141.08,0,1.,Customer3690,,EUR,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,1680,35.56
01/01/2023 0:00,Direct Sales,South America,2020,Line Item 2770,XXX_Line_Item_3_A,23658.76,0,1.,Customer3693,,EUR,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,76800,1824
01/01/2023 0:00,Direct Sales,South America,2020,Line Item 2775,XXX_Line_Item_3_A,8677.8,0,1.,Customer3699,,EUR,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,13870,106
01/12/2022 0:00,Direct Sales,South America,2020,Lite Item 928,XXX_Line_Item_1_A,21362.2,0,1.,Customer3700,,EUR,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,62,783.8
01/12/2022 0:00,Direct Sales,South America,2020,Line Item 2777,XXX_Line_Item_3_A,74015.99,0,1.,Customer3702,,EUR,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,14700,144
01/12/2022 0:00,Direct Sales,South America,2019,Line Item 2847,XXX_Line_Item_3_A,53468.4,0,1.,Customer3795,,EUR,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,72784,11503.84
01/12/2022 0:00,Direct Sales,South America,2020,Line Item 2856,XXX_Line_Item_3_A,2239.38,0,1.,Customer3807,,EUR,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,13870,14
01/12/2022 0:00,Direct Sales,South America,2023,Line Item 4986,XXX_Line_Item_2_A,163487.5,0,1.,Customer6647,,EUR,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,180,180
01/11/2022 0:00,Direct Sales,South America,2022,Lite Item 1667,XXX_Line_Item_2_A,11920.11,0,1.,Customer6656,,EUR,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,9750,31.78
01/10/2022 0:00,Direct Sales,South America,2021,Line Item 4998,XXX_Line_Item_3_A,84390.72,0,1.,Customer6663,,EUR,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,1260,396
01/10/2022 0:00,Direct Sales,South America,2020,Line Item 5000,XXX_Line_Item_3_A,4281.59,0,1.,Customer6666,,EUR,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,-13870,550
01/10/2022 0:00,Direct Sales,South America,2020,Line Item 5069,XXX_Line_Item_2_A,38877.7,0,1.,Customer6758,,EUR,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,24262,588.24
01/10/2022 0:00,Direct Sales,South America,2023,Lite Item 2142,XXX_Line_Item_3_A,11688.23,0,1.,Customer8556,,EUR,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,296,13.06
01/09/2022 0:00,Direct Sales,South America,2021,Line Item 6419,XXX_Line_Item_2_A,56521.12,0,1.,Customer8558,,EUR,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,1408,756
01/07/2022 0:00,Direct Sales,South America,2023,Line Item 9515,XXX_Line_Item_2_A,46895.91,0,1.,Customer12686,,EUR,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,6400,188.34
01/07/2022 0:00,Direct Sales,South America,2023,Line Item 9516,XXX_Line_Item_3_A,20.88,0,1.,Customer12687,,EUR,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,84,25.48
01/06/2022 0:00,Direct Sales,South America,2022,Line Item 9520,XXX_Line_Item_3_A,5600.56,0,1.,Customer12693,,EUR,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,1524,23.48
01/06/2022 0:00,Direct Sales,South America,2021,Line Item 9526,XXX_Line_Item_2_A,26186.49,0,1.,Customer12701,,EUR,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,1408,899.8
01/06/2022 0:00,Direct Sales,South America,2021,Line Item 9527,XXX_Line_Item_3_A,4761.18,0,1.,Customer12702,,EUR,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,1952,11040
01/06/2022 0:00,Direct Sales,South America,2020,Line Item 9530,XXX_Line_Item_1_A,2380.59,0,1.,Customer12706,,EUR,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,29114,3.54
01/06/2022 0:00,Direct Sales,South America,2019,Line Item 9531,XXX_Line_Item_2_A,5180.87,0,1.,Customer12707,,EUR,1.,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,76800,9.94
01/06/2022 0:00,Direct Sales,South America,2022,Line Item 9723,XXX_Line_Item_3_A,430.27,0,1.,Customer12963,,EUR,,Product_Details_xxxxxxx,Product B,Other,Other,Subscriptions,246,1886.4
01/05/2022 0:00,Direct Sales,South America,2021,Line Item 9725,XXX_Line_Item_3_A,210.56,0,1.,Customer12966,,EUR,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,1260,8598
01/04/2022 0:00,Direct Sales,South America,2020,Line Item 9767,XXX_Line_Item_2_A,315.54,0,1.,Customer13022,,EUR,1.,Product_Details_xxxxxxx,Product B,Other,Other,Professional Services,43670,20.8
01/03/2022 0:00,Direct Sales,South America,2023,Line Item 10160,XXX_Line_Item_1_A,9665.57,0,1.,Customer13546,,EUR,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,3826,0
01/03/2022 0:00,Direct Sales,South America,2023,Line Item 10161,XXX_Line_Item_2_A,38897.5,0,1.,Customer13547,,EUR,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,73980,25560
01/03/2022 0:00,Direct Sales,South America,2023,Lite Item 3390,XXX_Line_Item_3_A,0,0,1.,Customer13548,,EUR,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,2380,5283
01/01/2022 0:00,Direct Sales,South America,2023,Line Item 10162,XXX_Line_Item_1_A,6345.17,0,1.,Customer13549,,EUR,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,-29150,6921.6
01/12/2021 0:00,Direct Sales,South America,2023,Line Item 10163,XXX_Line_Item_2_A,628.46,0,1.,Customer13550,,EUR,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,-4788,238
01/12/2021 0:00,Direct Sales,South America,2023,Line Item 10164,XXX_Line_Item_3_A,4145.63,0,1.,Customer13551,,EUR,,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,-11868,259.5
01/07/2021 0:00,Direct Sales,South America,2023,Lite Item 3391,XXX_Line_Item_1_A,6500.56,0,1.,Customer13552,,EUR,,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,-1068,198
01/07/2021 0:00,Direct Sales,South America,2023,Line Item 10165,XXX_Line_Item_2_A,30380.02,0,1.,Customer13553,,EUR,,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,3796,339.32
01/07/2021 0:00,Direct Sales,South America,2023,Line Item 10171,XXX_Line_Item_1_A,2761.13,0,1.,Customer13561,,EUR,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,84900,2376
01/07/2021 0:00,Direct Sales,South America,2023,Line Item 10172,XXX_Line_Item_2_A,1412.67,0,1.,Customer13562,,EUR,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,11778,237.6
01/07/2021 0:00,Direct Sales,South America,2023,Line Item 10173,XXX_Line_Item_3_A,4525.09,4513.364934,1.,Customer13563,,EUR,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,11778,2499.84
01/07/2021 0:00,Direct Sales,South America,2023,Lite Item 3394,XXX_Line_Item_1_A,17341.13,18616.76815,1.,Customer13564,,EUR,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,48582,17.9
01/07/2021 0:00,Direct Sales,South America,2023,Line Item 10174,XXX_Line_Item_2_A,1099.17,0,1.,Customer13565,,EUR,,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,18980,300
01/07/2021 0:00,Direct Sales,South America,2023,Line Item 10175,XXX_Line_Item_3_A,1099.17,597.79668,1.,Customer13566,,EUR,,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,1560,998
01/07/2023 0:00,Direct Sales,South America,2023,Line Item 10184,XXX_Line_Item_3_A,1652.72,0,1.,Customer13578,,EUR,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,480,15.04
01/07/2023 0:00,Direct Sales,South America,2023,Line Item 10185,XXX_Line_Item_1_A,1960.96,0,1.,Customer13579,,EUR,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,3996,40.02
01/07/2023 0:00,Direct Sales,South America,2023,Lite Item 3398,XXX_Line_Item_2_A,1223.14,0,1.,Customer13580,,EUR,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,33968,16.6
01/07/2023 0:00,Direct Sales,South America,2023,Line Item 10186,XXX_Line_Item_3_A,8391.47,0,1.,Customer13581,,EUR,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,1200,14
01/07/2023 0:00,Direct Sales,South America,2023,Line Item 10187,XXX_Line_Item_1_A,6906,0,1.,Customer13582,,EUR,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,9990,599.4
01/07/2023 0:00,Direct Sales,South America,2023,Line Item 10188,XXX_Line_Item_2_A,95783.08,0,1.,Customer13583,,EUR,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,80600,299.5
01/07/2023 0:00,Direct Sales,South America,2023,Lite Item 3399,XXX_Line_Item_3_A,217032.91,0,1.,Customer13584,,EUR,,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,3956,16.64
01/08/2023 0:00,Direct Sales,South America,2023,Line Item 10189,XXX_Line_Item_1_A,4899.12,0,1.,Customer13585,,EUR,,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,34580,5994
01/11/2023 0:00,Direct Sales,South America,2023,Line Item 10190,XXX_Line_Item_2_A,74654.82,0,1.,Customer13586,,EUR,,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,69160,290
01/12/2023 0:00,Direct Sales,South America,2023,Line Item 10194,XXX_Line_Item_1_A,79737.03,0,1.,Customer13591,,EUR,,Product_Details_xxxxxxx,Product A,Other,Other,Subscriptions,11254,2.22
01/12/2023 0:00,Direct Sales,South America,2023,Lite Item 3401,XXX_Line_Item_2_A,22826.61,0,1.,Customer13592,,EUR,,Product_Details_xxxxxxx,Product A,Other,Other,Professional Services,64360,0
